 #-------------------------------------------------------
 # NEB Path iteration =                     1
 # algorithm          =                     0
 # nbeads             =                    10
 # nhist              =                     5
 # natoms             =                     3
 # kbeads             =   0.10000000000000001     
 # stepsize           =    1.0000000000000002     
 # trust              =   0.10000000000000001     
 # path energy        =   -223.36108773109930     
 # path distance      =    2.9435112892709294     
 # dE                 =    2.2788203652046023E-314
 # Gmax               =    6.9532288081378173E-310
 # Grms               =    6.9532288081413746E-310
 # Xmax               =    6.9532288081611372E-310
 # Xrms               =    2.2773744252744986E-314
 #-------------------------------------------------------
   0.0000000000000000       -75.970000166349948     
  0.11111111111111110       -75.970632139273135     
  0.22222222222222221       -75.961748193926240     
  0.33333333333333331       -75.942405041036892     
  0.44444444444444442       -75.921109326704624     
  0.55555555555555558       -75.921108572957309     
  0.66666666666666663       -75.942399011094992     
  0.77777777777777779       -75.961748384042153     
  0.88888888888888884       -75.970632269129652     
   1.0000000000000000       -75.970000163962553     
  
 #-------------------------------------------------------
 # NEB Path iteration =                     2
 # algorithm          =                     0
 # nbeads             =                    10
 # nhist              =                     5
 # natoms             =                     3
 # kbeads             =   0.10000000000000001     
 # stepsize           =    1.0000000000000002     
 # trust              =   0.10000000000000001     
 # path energy        =   -255.47857933336215     
 # path distance      =    3.3637036425358966     
 # dE                 =    227.88189078622216     
 # Gmax               =    5.5874571329389597E-002
 # Grms               =    1.6060264848756676E-003
 # Xmax               =   0.15402861996301323     
 # Xrms               =    1.4220674309971535E-002
 #-------------------------------------------------------
   0.0000000000000000       -75.970000166349948     
  0.11111111111111110       -75.972589879790775     
  0.22222222222222221       -75.964443832647376     
  0.33333333333333331       -75.944028908906532     
  0.44444444444444442       -75.923179603884904     
  0.55555555555555558       -75.923176908093780     
  0.66666666666666663       -75.944022625921320     
  0.77777777777777779       -75.964442835193580     
  0.88888888888888884       -75.972465353527070     
   1.0000000000000000       -75.970000163962553     
  
 #-------------------------------------------------------
 # NEB Path iteration =                     3
 # algorithm          =                     0
 # nbeads             =                    10
 # nhist              =                     5
 # natoms             =                     3
 # kbeads             =   0.10000000000000001     
 # stepsize           =    1.0000000000000002     
 # trust              =   0.10000000000000001     
 # path energy        =   -259.83167331674201     
 # path distance      =    3.4209194019657616     
 # dE                 =    8.2790024123369221E-003
 # Gmax               =    3.8929521630866631E-002
 # Grms               =    1.1161160356003110E-003
 # Xmax               =    4.5644460391682407E-002
 # Xrms               =    1.5875582390307828E-003
 #-------------------------------------------------------
   0.0000000000000000       -75.970000166349948     
  0.11111111111111110       -75.972861252225584     
  0.22222222222222221       -75.968668634415252     
  0.33333333333333331       -75.949221826027994     
  0.44444444444444442       -75.924391412844344     
  0.55555555555555558       -75.924387488866572     
  0.66666666666666663       -75.949215840348245     
  0.77777777777777779       -75.968605338694601     
  0.88888888888888884       -75.972826558517468     
   1.0000000000000000       -75.970000163962553     
  
 #-------------------------------------------------------
 # NEB Path iteration =                     4
 # algorithm          =                     0
 # nbeads             =                    10
 # nhist              =                     5
 # natoms             =                     3
 # kbeads             =   0.10000000000000001     
 # stepsize           =    1.0000000000000002     
 # trust              =   0.10000000000000001     
 # path energy        =   -276.76725235549611     
 # path distance      =    3.6437491168679981     
 # dE                 =    5.6647459213508000E-003
 # Gmax               =    2.5587084719609438E-002
 # Grms               =    9.6074705546823945E-004
 # Xmax               =    8.3117692450646513E-002
 # Xrms               =    3.6729507704810192E-003
 #-------------------------------------------------------
   0.0000000000000000       -75.970000166349948     
  0.11111111111111110       -75.973023581190006     
  0.22222222222222221       -75.970757315452488     
  0.33333333333333331       -75.952163792471694     
  0.44444444444444442       -75.924279115053380     
  0.55555555555555558       -75.924274638253365     
  0.66666666666666663       -75.952136768709252     
  0.77777777777777779       -75.970684226096338     
  0.88888888888888884       -75.973058860565587     
   1.0000000000000000       -75.970000163962553     
  
 #-------------------------------------------------------
 # NEB Path iteration =                     5
 # algorithm          =                     0
 # nbeads             =                    10
 # nhist              =                     5
 # natoms             =                     3
 # kbeads             =   0.10000000000000001     
 # stepsize           =    1.0000000000000002     
 # trust              =   0.10000000000000001     
 # path energy        =   -286.89976906833999     
 # path distance      =    3.7770911963896983     
 # dE                 =    1.5582729525789318E-003
 # Gmax               =    2.3571847390434029E-002
 # Grms               =    8.9362252883260992E-004
 # Xmax               =    2.4398907027043615E-002
 # Xrms               =    1.7925175267869370E-003
 #-------------------------------------------------------
   0.0000000000000000       -75.970000166349948     
  0.11111111111111110       -75.973853868668755     
  0.22222222222222221       -75.973545328886502     
  0.33333333333333331       -75.956915883066756     
  0.44444444444444442       -75.925044784202626     
  0.55555555555555558       -75.925035622958177     
  0.66666666666666663       -75.956800549188699     
  0.77777777777777779       -75.973506239492252     
  0.88888888888888884       -75.973869396752519     
   1.0000000000000000       -75.970000163962553     
  
 #-------------------------------------------------------
 # NEB Path iteration =                     6
 # algorithm          =                     0
 # nbeads             =                    10
 # nhist              =                     5
 # natoms             =                     3
 # kbeads             =   0.10000000000000001     
 # stepsize           =    1.0000000000000002     
 # trust              =   0.10000000000000001     
 # path energy        =   -308.87667654288856     
 # path distance      =    4.0663276626222009     
 # dE                 =    4.0891641101836740E-003
 # Gmax               =    1.0256541193604207E-002
 # Grms               =    4.6402320759886370E-004
 # Xmax               =    2.0350412159707232E-002
 # Xrms               =    3.1970161341129118E-003
 #-------------------------------------------------------
   0.0000000000000000       -75.970000166349948     
  0.11111111111111110       -75.973947680118769     
  0.22222222222222221       -75.973896371504395     
  0.33333333333333331       -75.958427074427647     
  0.44444444444444442       -75.925503469085584     
  0.55555555555555558       -75.925486050595211     
  0.66666666666666663       -75.958256712327696     
  0.77777777777777779       -75.973870940843156     
  0.88888888888888884       -75.973957300679373     
   1.0000000000000000       -75.970000163962553     
  
 #-------------------------------------------------------
 # NEB Path iteration =                     7
 # algorithm          =                     0
 # nbeads             =                    10
 # nhist              =                     5
 # natoms             =                     3
 # kbeads             =   0.10000000000000001     
 # stepsize           =    1.0000000000000002     
 # trust              =   0.10000000000000001     
 # path energy        =   -315.35155219499222     
 # path distance      =    4.1515495079090723     
 # dE                 =    1.3480287297085169E-003
 # Gmax               =    4.7623182473567286E-003
 # Grms               =    1.9620736406116918E-004
 # Xmax               =    1.0432921962792108E-002
 # Xrms               =    9.0545047623323939E-004
 #-------------------------------------------------------
   0.0000000000000000       -75.970000166349948     
  0.11111111111111110       -75.973950006279395     
  0.22222222222222221       -75.973922099286469     
  0.33333333333333331       -75.959023442627469     
  0.44444444444444442       -75.925821871651578     
  0.55555555555555558       -75.925791005271691     
  0.66666666666666663       -75.958807965368081     
  0.77777777777777779       -75.973906992366068     
  0.88888888888888884       -75.973955523522335     
   1.0000000000000000       -75.970000163962553     
  
 #-------------------------------------------------------
 # NEB Path iteration =                     8
 # algorithm          =                     0
 # nbeads             =                    10
 # nhist              =                     5
 # natoms             =                     3
 # kbeads             =   0.10000000000000001     
 # stepsize           =    1.0000000000000002     
 # trust              =   0.10000000000000001     
 # path energy        =   -317.10482993684519     
 # path distance      =    4.1746254354808592     
 # dE                 =    7.2840318732403375E-004
 # Gmax               =    3.8974247989983536E-003
 # Grms               =    1.4071515134910328E-004
 # Xmax               =    4.4316922008516002E-003
 # Xrms               =    3.0783699177421990E-004
 #-------------------------------------------------------
   0.0000000000000000       -75.970000166349948     
  0.11111111111111110       -75.973954089707149     
  0.22222222222222221       -75.973925866467383     
  0.33333333333333331       -75.959135356893071     
  0.44444444444444442       -75.925914228044121     
  0.55555555555555558       -75.925877044369741     
  0.66666666666666663       -75.958909904465784     
  0.77777777777777779       -75.973912851735108     
  0.88888888888888884       -75.973959071882391     
   1.0000000000000000       -75.970000163962553     
  
 #-------------------------------------------------------
 # NEB Path iteration =                     9
 # algorithm          =                     0
 # nbeads             =                    10
 # nhist              =                     5
 # natoms             =                     3
 # kbeads             =   0.10000000000000001     
 # stepsize           =    1.0000000000000002     
 # trust              =   0.10000000000000001     
 # path energy        =   -317.10939098366714     
 # path distance      =    4.1746842152407426     
 # dE                 =    2.0497129119689816E-004
 # Gmax               =    3.7066592470093541E-003
 # Grms               =    1.2658431645135059E-004
 # Xmax               =    1.6907533508330186E-003
 # Xrms               =    7.0357575674551761E-005
 #-------------------------------------------------------
   0.0000000000000000       -75.970000166349948     
  0.11111111111111110       -75.973958690668695     
  0.22222222222222221       -75.973931762409151     
  0.33333333333333331       -75.959341499434814     
  0.44444444444444442       -75.926078070943930     
  0.55555555555555558       -75.926027898408435     
  0.66666666666666663       -75.959099807430249     
  0.77777777777777779       -75.973922400767137     
  0.88888888888888884       -75.973962335964728     
   1.0000000000000000       -75.970000163962553     
  
 #-------------------------------------------------------
 # NEB Path iteration =                    10
 # algorithm          =                     0
 # nbeads             =                    10
 # nhist              =                     5
 # natoms             =                     3
 # kbeads             =   0.10000000000000001     
