 #-------------------------------------------------------
 # NEB Path
 # algorithm     =                     0
 # nbeads        =                    20
 # nhist         =                     5
 # natoms        =                     3
 # kbeads        =    1.0000000000000000     
 # stepsize      =   0.25000000000000000     
 # trust         =   0.10000000000000001     
 # path energy   =   -342.04582508918531     
 # path distance =    4.5028896789461035     
 # dE            =    2.5772017492897703E-004
 # Gmax          =    3.5490221778644981E-003
 # Grms          =    7.8871253304430583E-005
 # Xmax          =    3.8574333863448662E-003
 # Xrms          =    2.4443410879127343E-004
 #-------------------------------------------------------
   0.0000000000000000       -75.970000166349976     
   5.2631578947368418E-002  -75.973965166796219     
  0.10526315789473684       -75.973965695554043     
  0.15789473684210525       -75.973965694643852     
  0.21052631578947367       -75.973962910182124     
  0.26315789473684209       -75.973957214856568     
  0.31578947368421051       -75.968514379272378     
  0.36842105263157893       -75.953897346104768     
  0.42105263157894735       -75.935081022999185     
  0.47368421052631576       -75.922285961577970     
  0.52631578947368418       -75.921926779584297     
  0.57894736842105265       -75.934002092792980     
  0.63157894736842102       -75.952389659882499     
  0.68421052631578949       -75.967229601276998     
  0.73684210526315785       -75.973739987869862     
  0.78947368421052633       -75.973962338247389     
  0.84210526315789469       -75.973965686592180     
  0.89473684210526316       -75.973965687398049     
  0.94736842105263153       -75.973965682040387     
   1.0000000000000000       -75.970000163960066     
